ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-29T00:00:00.000,11:00,MANHATTAN,10018,40.758377,-73.994385,"{'type': 'Point', 'coordinates': [-73.994385, 40.758377]}",WEST 41 STREET                  ,DYER AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,4197409,Bus,Bus,Bus,,
2019-08-28T00:00:00.000,13:58,MANHATTAN,10011,40.741947,-74.00558,"{'type': 'Point', 'coordinates': [-74.00558, 40.741947]}",,,415       WEST 15 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4196658,Sedan,Taxi,,,
2019-08-09T00:00:00.000,4:50,QUEENS,11373,40.746788,-73.871925,"{'type': 'Point', 'coordinates': [-73.871925, 40.746788]}",94 STREET                       ,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4185736,Sedan,,,,
2019-08-08T00:00:00.000,5:35,QUEENS,11101,40.734993,-73.936295,"{'type': 'Point', 'coordinates': [-73.936295, 40.734993]}",STARR AVENUE                    ,GREENPOINT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4185002,Station Wagon/Sport Utility Vehicle,Carry All,,,
2019-08-11T00:00:00.000,0:24,,,40.75186,-73.965195,"{'type': 'Point', 'coordinates': [-73.965195, 40.75186]}",EAST 48 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4186373,Sedan,Sedan,,,
2019-08-22T00:00:00.000,23:15,QUEENS,11372,40.756462,-73.87687,"{'type': 'Point', 'coordinates': [-73.87687, 40.756462]}",,,91-01     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,,,,,4193146,Sedan,,,,
2019-08-04T00:00:00.000,13:10,QUEENS,11365,40.740383,-73.80456,"{'type': 'Point', 'coordinates': [-73.80456, 40.740383]}",164 STREET                      ,59 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4182573,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,22:15,BROOKLYN,11213,40.67752,-73.93123,"{'type': 'Point', 'coordinates': [-73.93123, 40.67752]}",,,1784      ATLANTIC AVENUE               ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4193666,AMBUL,Sedan,,,
2019-08-11T00:00:00.000,14:40,BROOKLYN,11215,40.667973,-73.987305,"{'type': 'Point', 'coordinates': [-73.987305, 40.667973]}",11 STREET                       ,5 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4187188,Ambulance,Sedan,,,
2019-08-14T00:00:00.000,18:55,QUEENS,11368,40.757694,-73.864624,"{'type': 'Point', 'coordinates': [-73.864624, 40.757694]}",104 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4188941,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-23T00:00:00.000,14:50,BROOKLYN,11212,40.659477,-73.908134,"{'type': 'Point', 'coordinates': [-73.908134, 40.659477]}",ROCKAWAY AVENUE                 ,NEWPORT STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4195667,Sedan,,,,
2019-08-19T00:00:00.000,18:58,MANHATTAN,10036,40.75484,-73.98412,"{'type': 'Point', 'coordinates': [-73.98412, 40.75484]}",WEST 42 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191562,Taxi,Sedan,,,
2019-08-20T00:00:00.000,7:20,,,40.793606,-73.94952,"{'type': 'Point', 'coordinates': [-73.94952, 40.793606]}",EAST 106 STREET                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4191870,Sedan,Sedan,,,
2019-08-20T00:00:00.000,18:54,QUEENS,11418,40.699856,-73.84063,"{'type': 'Point', 'coordinates': [-73.84063, 40.699856]}",85 AVENUE                       ,109 STREET,,1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,,,,4193403,Sedan,Bike,,,
2019-08-26T00:00:00.000,13:45,MANHATTAN,10018,40.756477,-73.99201,"{'type': 'Point', 'coordinates': [-73.99201, 40.756477]}",,,342       WEST 40 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4195402,Sedan,Sedan,,,
2019-08-09T00:00:00.000,13:57,QUEENS,11414,40.66087,-73.84901,"{'type': 'Point', 'coordinates': [-73.84901, 40.66087]}",,,157-18    84 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4185918,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,0:54,,,,,,,,1100      RICHMOND HILL ROAD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4184147,Sedan,Sedan,,,
2019-08-18T00:00:00.000,20:00,MANHATTAN,10001,40.751297,-73.99133,"{'type': 'Point', 'coordinates': [-73.99133, 40.751297]}",,,215       WEST 34 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192163,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-30T00:00:00.000,10:20,,,40.670124,-73.95528,"{'type': 'Point', 'coordinates': [-73.95528, 40.670124]}",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4202369,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-24T00:00:00.000,14:00,BROOKLYN,11233,40.68119,-73.91144,"{'type': 'Point', 'coordinates': [-73.91144, 40.68119]}",,,74        ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194670,Sedan,Sedan,,,
2019-08-04T00:00:00.000,21:45,MANHATTAN,10009,40.728645,-73.984116,"{'type': 'Point', 'coordinates': [-73.984116, 40.728645]}",,,245       EAST 10 STREET                ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Headlights Defective,,,,4182981,Sedan,Bike,,,
2019-08-31T00:00:00.000,9:00,BRONX,10473,40.824036,-73.85451,"{'type': 'Point', 'coordinates': [-73.85451, 40.824036]}",,,2024      HERMANY AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4197915,Sedan,Sedan,Sedan,,
2019-08-02T00:00:00.000,16:45,,,40.681667,-73.89203,"{'type': 'Point', 'coordinates': [-73.89203, 40.681667]}",SUNNYSIDE AVENUE                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4183146,Sedan,,,,
2019-08-05T00:00:00.000,16:24,BROOKLYN,11228,,,,,,7805      7 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4183409,Station Wagon/Sport Utility Vehicle,Bus,,,
2019-08-19T00:00:00.000,22:40,BROOKLYN,11234,40.635365,-73.92571,"{'type': 'Point', 'coordinates': [-73.92571, 40.635365]}",GLENWOOD ROAD                   ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4191575,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,19:18,BROOKLYN,11203,40.658295,-73.93109,"{'type': 'Point', 'coordinates': [-73.93109, 40.658295]}",UTICA AVENUE                    ,WINTHROP STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4187084,Bus,,,,
2019-08-07T00:00:00.000,19:45,,,,,,BROOKVILLE BOULEVARD            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4184761,Sedan,Sedan,Sedan,,
2019-08-09T00:00:00.000,10:30,,,40.84618,-73.92925,"{'type': 'Point', 'coordinates': [-73.92925, 40.84618]}",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186995,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-09T00:00:00.000,12:45,QUEENS,11367,40.72154,-73.81054,"{'type': 'Point', 'coordinates': [-73.81054, 40.72154]}",,,153-34    78 ROAD                       ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4185848,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-24T00:00:00.000,23:22,,,,,,VERRAZANO BRIDGE LOWER          ,,,2,0,0,0,0,0,2,0,Other Vehicular,Following Too Closely,,,,4195729,Sedan,Sedan,,,
2019-08-20T00:00:00.000,9:46,MANHATTAN,10065,40.761486,-73.96062,"{'type': 'Point', 'coordinates': [-73.96062, 40.761486]}",EAST 62 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4192362,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,8:10,QUEENS,11420,40.672314,-73.8036,"{'type': 'Point', 'coordinates': [-73.8036, 40.672314]}",SUTTER AVENUE                   ,135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4185021,Pick-up Truck,Sedan,,,
2019-08-18T00:00:00.000,13:45,,,40.79403,-73.97631,"{'type': 'Point', 'coordinates': [-73.97631, 40.79403]}",WEST 93 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4190820,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-29T00:00:00.000,16:15,QUEENS,11367,40.723675,-73.820206,"{'type': 'Point', 'coordinates': [-73.820206, 40.723675]}",,,75-09     MAIN STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4196750,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-14T00:00:00.000,5:35,MANHATTAN,10010,40.73541,-73.97515,"{'type': 'Point', 'coordinates': [-73.97515, 40.73541]}",EAST 23 STREET                  ,AVENUE C,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4189962,Sedan,,,,
2019-08-21T00:00:00.000,18:40,BRONX,10459,40.826008,-73.90051,"{'type': 'Point', 'coordinates': [-73.90051, 40.826008]}",UNION AVENUE                    ,EAST 166 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4192577,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-04T00:00:00.000,21:40,,,40.670715,-73.91697,"{'type': 'Point', 'coordinates': [-73.91697, 40.670715]}",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4184686,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2019-08-05T00:00:00.000,22:30,BRONX,10474,,,,,,500       OAK POINT AVENUE              ,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4184040,Dump,,,,
2019-08-11T00:00:00.000,16:20,,,,,,PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4232861,Ambulance,Motorcycle,,,
2019-08-16T00:00:00.000,12:00,BRONX,10453,40.853813,-73.90734,"{'type': 'Point', 'coordinates': [-73.90734, 40.853813]}",WEST BURNSIDE AVENUE            ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4190169,Sedan,Sedan,,,
2019-08-20T00:00:00.000,1:00,QUEENS,11419,40.69345,-73.81368,"{'type': 'Point', 'coordinates': [-73.81368, 40.69345]}",134 STREET                      ,101 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4192036,Station Wagon/Sport Utility Vehicle,,,,
2019-08-23T00:00:00.000,11:30,QUEENS,11421,40.693897,-73.85404,"{'type': 'Point', 'coordinates': [-73.85404, 40.693897]}",91 STREET                       ,86 DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193535,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,13:11,BROOKLYN,11209,40.619114,-74.03285,"{'type': 'Point', 'coordinates': [-74.03285, 40.619114]}",,,9206      3 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192946,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,18:15,MANHATTAN,10018,40.752934,-73.9855,"{'type': 'Point', 'coordinates': [-73.9855, 40.752934]}",WEST 39 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186927,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,9:20,BROOKLYN,11208,40.673534,-73.86681,"{'type': 'Point', 'coordinates': [-73.86681, 40.673534]}",,,1385      SUTTER AVENUE                 ,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,4195472,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-17T00:00:00.000,11:05,BRONX,10458,40.85795,-73.88373,"{'type': 'Point', 'coordinates': [-73.88373, 40.85795]}",,,640       EAST FORDHAM ROAD             ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4190958,Sedan,Sedan,Sedan,Sedan,
2019-08-04T00:00:00.000,4:20,,,40.64511,-73.874886,"{'type': 'Point', 'coordinates': [-73.874886, 40.64511]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,4184007,Taxi,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Taxi
2019-08-12T00:00:00.000,15:24,MANHATTAN,10019,,,,12 AVENUE                       ,WEST 55 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4187829,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-21T00:00:00.000,19:23,MANHATTAN,10027,40.80521,-73.94736,"{'type': 'Point', 'coordinates': [-73.94736, 40.80521]}",WEST 121 STREET                 ,LENOX AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,4194848,Sedan,Bike,,,
2019-08-23T00:00:00.000,10:00,BROOKLYN,11206,40.693882,-73.93616,"{'type': 'Point', 'coordinates': [-73.93616, 40.693882]}",,,365       PULASKI STREET                ,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,4195136,Sedan,,,,
2019-08-26T00:00:00.000,11:11,BRONX,10470,40.89608,-73.86692,"{'type': 'Point', 'coordinates': [-73.86692, 40.89608]}",KATONAH AVENUE                  ,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195607,Sedan,Sedan,,,
2019-08-26T00:00:00.000,13:25,,,,,,HARING STREET                   ,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4195308,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,16:00,BROOKLYN,11215,40.67313,-73.97206,"{'type': 'Point', 'coordinates': [-73.97206, 40.67313]}",,,892       UNION STREET                  ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4182650,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-07T00:00:00.000,21:30,BROOKLYN,11226,40.640823,-73.96531,"{'type': 'Point', 'coordinates': [-73.96531, 40.640823]}",CORTELYOU ROAD                  ,RUGBY ROAD,,0,1,0,1,0,0,0,0,Unspecified,,,,,4185526,Station Wagon/Sport Utility Vehicle,,,,
2019-08-28T00:00:00.000,3:55,,,40.727776,-73.92902,"{'type': 'Point', 'coordinates': [-73.92902, 40.727776]}",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4195765,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,14:20,,,40.66735,-73.759125,"{'type': 'Point', 'coordinates': [-73.759125, 40.66735]}",185 STREET                      ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4185254,Sedan,Motorcycle,,,
2019-08-22T00:00:00.000,15:30,BRONX,10474,40.814007,-73.88972,"{'type': 'Point', 'coordinates': [-73.88972, 40.814007]}",,,1230      SPOFFORD AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4193608,Station Wagon/Sport Utility Vehicle,,,,
2019-08-02T00:00:00.000,16:30,BROOKLYN,11235,40.583797,-73.94148,"{'type': 'Point', 'coordinates': [-73.94148, 40.583797]}",EMMONS AVENUE                   ,EAST 27 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4182965,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-23T00:00:00.000,17:05,,,40.7179,-73.83202,"{'type': 'Point', 'coordinates': [-73.83202, 40.7179]}",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4193722,Sedan,Sedan,,,
2019-08-17T00:00:00.000,21:35,,,40.853706,-73.871864,"{'type': 'Point', 'coordinates': [-73.871864, 40.853706]}",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4190261,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
2019-08-13T00:00:00.000,16:45,,,40.7968,-73.929375,"{'type': 'Point', 'coordinates': [-73.929375, 40.7968]}",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4191201,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-05T00:00:00.000,6:30,BROOKLYN,11203,40.651608,-73.93306,"{'type': 'Point', 'coordinates': [-73.93306, 40.651608]}",,,4714      CHURCH AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4183099,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,
2019-08-19T00:00:00.000,14:00,BROOKLYN,11211,40.706997,-73.96137,"{'type': 'Point', 'coordinates': [-73.96137, 40.706997]}",LEE AVENUE                      ,TAYLOR STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4191457,Pick-up Truck,Sedan,,,
2019-08-06T00:00:00.000,11:30,BROOKLYN,11206,40.69999,-73.95475,"{'type': 'Point', 'coordinates': [-73.95475, 40.69999]}",,,210       WALLABOUT STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4184300,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,15:09,BRONX,10453,40.861862,-73.91282,"{'type': 'Point', 'coordinates': [-73.91282, 40.861862]}",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4185940,Bus,,,,
2019-08-21T00:00:00.000,7:40,,,40.606457,-73.989136,"{'type': 'Point', 'coordinates': [-73.989136, 40.606457]}",78 STREET                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4192405,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-14T00:00:00.000,10:30,,,40.737785,-73.93496,"{'type': 'Point', 'coordinates': [-73.93496, 40.737785]}",VANDAM STREET                   ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4193651,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-16T00:00:00.000,17:13,MANHATTAN,10029,40.79184,-73.93556,"{'type': 'Point', 'coordinates': [-73.93556, 40.79184]}",EAST 111 STREET                 ,FDR DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189770,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,13:50,,,40.703217,-73.82428,"{'type': 'Point', 'coordinates': [-73.82428, 40.703217]}",HILLSIDE AVENUE                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4196322,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,9:28,BROOKLYN,11206,40.708973,-73.93434,"{'type': 'Point', 'coordinates': [-73.93434, 40.708973]}",,,329       MESEROLE STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4198752,Box Truck,,,,
2019-08-02T00:00:00.000,15:00,,,40.744644,-73.77041,"{'type': 'Point', 'coordinates': [-73.77041, 40.744644]}",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4181707,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,20:40,,,,,,CROSS BAY BOULEVARD             ,DESARC ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186219,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-17T00:00:00.000,21:15,,,40.78915,-73.787895,"{'type': 'Point', 'coordinates': [-73.787895, 40.78915]}",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4190097,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-19T00:00:00.000,19:44,STATEN ISLAND,10305,40.601006,-74.076454,"{'type': 'Point', 'coordinates': [-74.076454, 40.601006]}",STEUBEN STREET                  ,WEST FINGERBOARD ROAD,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4191452,Station Wagon/Sport Utility Vehicle,,,,
2019-08-04T00:00:00.000,0:26,QUEENS,11385,40.69407,-73.905685,"{'type': 'Point', 'coordinates': [-73.905685, 40.69407]}",,,1001      IRVING AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4182293,Sedan,Sedan,,,
2019-08-21T00:00:00.000,19:36,,,40.69595,-73.93764,"{'type': 'Point', 'coordinates': [-73.93764, 40.69595]}",LEWIS AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192680,Sedan,Sedan,,,
2019-08-22T00:00:00.000,8:00,BROOKLYN,11212,40.659306,-73.90615,"{'type': 'Point', 'coordinates': [-73.90615, 40.659306]}",,,507       OSBORN STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193737,Sedan,,,,
2019-08-28T00:00:00.000,19:50,QUEENS,11368,40.755337,-73.843254,"{'type': 'Point', 'coordinates': [-73.843254, 40.755337]}",ROOSEVELT AVENUE                ,126 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4196342,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-15T00:00:00.000,17:30,,,40.602074,-74.1672,"{'type': 'Point', 'coordinates': [-74.1672, 40.602074]}",SIGNS ROAD                      ,PARK DRIVE NORTH,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4193641,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-11T00:00:00.000,16:50,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,4187342,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,17:42,,,,,,,,85        WEST DRIVE                    ,1,0,0,0,1,0,0,0,Unspecified,,,,,4184536,Bike,,,,
2019-08-02T00:00:00.000,18:35,QUEENS,11101,40.73515,-73.93589,"{'type': 'Point', 'coordinates': [-73.93589, 40.73515]}",,,32-19     GREENPOINT AVENUE             ,1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4181729,Station Wagon/Sport Utility Vehicle,,,,
2019-08-05T00:00:00.000,18:10,BROOKLYN,11208,40.673237,-73.88412,"{'type': 'Point', 'coordinates': [-73.88412, 40.673237]}",,,463       CLEVELAND STREET              ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4184436,Sedan,Sedan,,,
2019-08-28T00:00:00.000,22:00,STATEN ISLAND,10312,40.55371,-74.19417,"{'type': 'Point', 'coordinates': [-74.19417, 40.55371]}",BARCLAY CIRCLE                  ,HAMPTON GREEN,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4196707,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,21:20,,,40.88709,-73.87803,"{'type': 'Point', 'coordinates': [-73.87803, 40.88709]}",JEROME AVENUE                   ,,,1,1,1,1,0,0,0,0,Alcohol Involvement,,,,,4187584,Station Wagon/Sport Utility Vehicle,,,,
2019-08-14T00:00:00.000,14:20,QUEENS,11379,40.70856,-73.87803,"{'type': 'Point', 'coordinates': [-73.87803, 40.70856]}",73 PLACE                        ,COOK AVENUE,,3,0,0,0,0,0,3,0,Unsafe Speed,,,,,4189107,Sedan,,,,
